lemma,english,pos,frequency_rank,normalized_frequency,cefr_estimate,tags
materiale,,noun,1112,7.91205643435232e-05,B1/B2,core noun core_2000
udtrykke,,verb,1113,7.90260661425172e-05,B1/B2,core verb core_2000
jul,,noun,1114,7.89927138362797e-05,B1/B2,core noun core_2000
ordentlig,,adjective,1115,7.89293444544286e-05,B1/B2,core adjective core_2000
score,,verb,1116,7.89137800448511e-05,B1/B2,core verb core_2000
nyhed,,noun,1117,7.88248405615513e-05,B1/B2,core noun core_2000
minde,,verb,1118,7.86814256447303e-05,B1/B2,core verb core_2000
hele,,verb,1119,7.86558555432816e-05,B1/B2,core verb core_2000
kongelig,,adjective,1120,7.86458498514104e-05,B1/B2,core adjective core_2000
undervisning,,noun,1121,7.86369559030804e-05,B1/B2,core noun core_2000
skarp,,adjective,1122,7.85780334953943e-05,B1/B2,core adjective core_2000
dukke,,verb,1123,7.85179993441669e-05,B1/B2,core verb core_2000
faglig,,adjective,1124,7.83868136062997e-05,B1/B2,core adjective core_2000
af,,adverb,1125,7.82433986894787e-05,B1/B2,core adverb core_2000
sund,,adjective,1126,7.82156051009475e-05,B1/B2,core adjective core_2000
kvindelig,,adjective,1127,7.81211068999415e-05,B1/B2,core adjective core_2000
dejlig,,adjective,1128,7.77142087638448e-05,B1/B2,core adjective core_2000
fod,,noun,1129,7.76219340499212e-05,B1/B2,core noun core_2000
bud,,noun,1130,7.74485020574865e-05,B1/B2,core noun core_2000
drikke,,verb,1131,7.7356227343563e-05,B1/B2,core verb core_2000
mangel,,noun,1132,7.73217632937843e-05,B1/B2,core noun core_2000
træner,,noun,1133,7.72583939119332e-05,B1/B2,core noun core_2000
erhvervsliv,,noun,1134,7.72506117071444e-05,B1/B2,core noun core_2000
sid,,adjective,1135,7.70549448438848e-05,B1/B2,core adjective core_2000
frihed,,noun,1136,7.68603897241665e-05,B1/B2,core noun core_2000
borgerlig,,adjective,1137,7.6844825314589e-05,B1/B2,core adjective core_2000
koncern,,noun,1138,7.6822590443764e-05,B1/B2,core noun core_2000
tak,,noun,1139,7.67469918829592e-05,B1/B2,core noun core_2000
handling,,noun,1140,7.65635541986533e-05,B1/B2,core noun core_2000
håb,,noun,1141,7.64657207670235e-05,B1/B2,core noun core_2000
linje,,noun,1142,7.64401506655748e-05,B1/B2,core noun core_2000
nede,,adverb,1143,7.64168040512086e-05,B1/B2,core adverb core_2000
stikke,,verb,1144,7.62667186731401e-05,B1/B2,core verb core_2000
tyde,,verb,1145,7.6185561394629e-05,B1/B2,core verb core_2000
erklære,,verb,1146,7.60110176586531e-05,B1/B2,core verb core_2000
befinde,,verb,1147,7.59721066347095e-05,B1/B2,core verb core_2000
stille,,adjective,1148,7.55185152698804e-05,B1/B2,core adjective core_2000
ø,,noun,1149,7.54462519396993e-05,B1/B2,core noun core_2000
flyve,,verb,1150,7.54395814784518e-05,B1/B2,core verb core_2000
tendens,,noun,1151,7.54184583511681e-05,B1/B2,core noun core_2000
udnytte,,verb,1152,7.54162348640856e-05,B1/B2,core verb core_2000
kontor,,noun,1153,7.53172896889145e-05,B1/B2,core noun core_2000
umulig,,adjective,1154,7.53006135357958e-05,B1/B2,core adjective core_2000
anledning,,noun,1155,7.52550320506046e-05,B1/B2,core noun core_2000
investere,,verb,1156,7.52450263587334e-05,B1/B2,core verb core_2000
station,,noun,1157,7.51727630285523e-05,B1/B2,core noun core_2000
straks,,adverb,1158,7.508160005817e-05,B1/B2,core adverb core_2000
behov,,adverb,1159,7.5077153084005e-05,B1/B2,core adverb core_2000
The,,noun,1160,7.50282363681901e-05,B1/B2,core noun core_2000
industri,,noun,1161,7.49959958054939e-05,B1/B2,core noun core_2000
presse,,noun,1162,7.4969313960504e-05,B1/B2,core noun core_2000
kritisk,,adjective,1163,7.49404086284315e-05,B1/B2,core adjective core_2000
afslutte,,verb,1164,7.48058876599405e-05,B1/B2,core verb core_2000
repræsentere,,verb,1165,7.47669766359969e-05,B1/B2,core verb core_2000
budget,,noun,1166,7.47636414053731e-05,B1/B2,core noun core_2000
rumme,,verb,1167,7.47603061747494e-05,B1/B2,core verb core_2000
forbedre,,verb,1168,7.47580826876669e-05,B1/B2,core verb core_2000
fremover,,adverb,1169,7.47491887393369e-05,B1/B2,core adverb core_2000
reducere,,verb,1170,7.45535218760773e-05,B1/B2,core verb core_2000
skib,,noun,1171,7.44379005477875e-05,B1/B2,core noun core_2000
dygtig,,adjective,1172,7.43033795792965e-05,B1/B2,core adjective core_2000
computer,,noun,1173,7.42655802988941e-05,B1/B2,core noun core_2000
branche,,noun,1174,7.42155518395379e-05,B1/B2,core noun core_2000
kæreste,,noun,1175,7.41733055849705e-05,B1/B2,core noun core_2000
herhjemme,,adverb,1176,7.41321710739444e-05,B1/B2,core adverb core_2000
vist,,adverb,1177,7.40276671810671e-05,B1/B2,core adverb core_2000
handel,,noun,1178,7.40187732327371e-05,B1/B2,core noun core_2000
internet,,noun,1179,7.39587390815097e-05,B1/B2,core noun core_2000
grundlag,,noun,1180,7.3928722005896e-05,B1/B2,core noun core_2000
total,,adjective,1181,7.39264985188135e-05,B1/B2,core adjective core_2000
heldigvis,,adverb,1182,7.38408942661374e-05,B1/B2,core adverb core_2000
meddele,,verb,1183,7.37886423196988e-05,B1/B2,core verb core_2000
forsvare,,verb,1184,7.37486195522139e-05,B1/B2,core verb core_2000
sol,,noun,1185,7.35218238697993e-05,B1/B2,core noun core_2000
århundrede,,noun,1186,7.34740188975257e-05,B1/B2,core noun core_2000
hav,,noun,1187,7.34050907979683e-05,B1/B2,core noun core_2000
omfattende,,adjective,1188,7.34006438238033e-05,B1/B2,core adjective core_2000
parlament,,noun,1189,7.33750737223546e-05,B1/B2,core noun core_2000
brænde,,verb,1190,7.31827420897187e-05,B1/B2,core verb core_2000
trussel,,noun,1191,7.31538367576463e-05,B1/B2,core noun core_2000
slag,,noun,1192,7.31460545528576e-05,B1/B2,core noun core_2000
kritisere,,verb,1193,7.2945940715433e-05,B1/B2,core verb core_2000
herunder,,adverb,1194,7.28080845163182e-05,B1/B2,core adverb core_2000
køb,,noun,1195,7.27914083631995e-05,B1/B2,core noun core_2000
militær,,adjective,1196,7.27769556971633e-05,B1/B2,core adjective core_2000
byråd,,noun,1197,7.27113628282297e-05,B1/B2,core noun core_2000
lytte,,verb,1198,7.26179763707649e-05,B1/B2,core verb core_2000
forhindre,,verb,1199,7.25879592951512e-05,B1/B2,core verb core_2000
henholdsvis,,adverb,1200,7.25023550424751e-05,B1/B2,core adverb core_2000
påpege,,verb,1201,7.24867906328976e-05,B1/B2,core verb core_2000
fremgå,,verb,1202,7.2438985660624e-05,B1/B2,core verb core_2000
regel,,noun,1203,7.23778397658553e-05,B1/B2,core noun core_2000
billet,,noun,1204,7.23322582806642e-05,B1/B2,core noun core_2000
fattig,,adjective,1205,7.2308911666298e-05,B1/B2,core adjective core_2000
byggeri,,noun,1206,7.22599949504831e-05,B1/B2,core noun core_2000
træk,,noun,1207,7.22188604394569e-05,B1/B2,core noun core_2000
siden,,conjunction,1208,7.21888433638432e-05,B1/B2,core conjunction core_2000
satse,,verb,1209,7.21532675705233e-05,B1/B2,core verb core_2000
uanset,,conjunction,1210,7.2152155826982e-05,B1/B2,core conjunction core_2000
tog,,noun,1211,7.18675494804226e-05,B1/B2,core noun core_2000
samtale,,noun,1212,7.18486498402214e-05,B1/B2,core noun core_2000
indhold,,noun,1213,7.17719395358753e-05,B1/B2,core noun core_2000
religiøs,,adjective,1214,7.17652690746278e-05,B1/B2,core adjective core_2000
princip,,noun,1215,7.15129032907645e-05,B1/B2,core noun core_2000
mængde,,noun,1216,7.15095680601408e-05,B1/B2,core noun core_2000
interview,,noun,1217,7.14795509845271e-05,B1/B2,core noun core_2000
ret,,adjective,1218,7.13472535031186e-05,B1/B2,core adjective core_2000
fejre,,verb,1219,7.12672079681488e-05,B1/B2,core verb core_2000
adskillig,,adjective,1220,7.12227382264989e-05,B1/B2,core adjective core_2000
stemning,,noun,1221,7.12216264829576e-05,B1/B2,core noun core_2000
forlag,,noun,1222,7.10982229498791e-05,B1/B2,core noun core_2000
folkeskole,,noun,1223,7.10582001823942e-05,B1/B2,core noun core_2000
tro,,noun,1224,7.1048194490523e-05,B1/B2,core noun core_2000
løfte,,verb,1225,7.10315183374043e-05,B1/B2,core verb core_2000
kasse,,noun,1226,7.09448023411869e-05,B1/B2,core noun core_2000
vægt,,noun,1227,7.09403553670219e-05,B1/B2,core noun core_2000
spids,,noun,1228,7.09170087526557e-05,B1/B2,core noun core_2000
hospital,,noun,1229,7.0882544702877e-05,B1/B2,core noun core_2000
respekt,,noun,1230,7.0801387424366e-05,B1/B2,core noun core_2000
medføre,,verb,1231,7.05946031256939e-05,B1/B2,core verb core_2000
langsom,,adjective,1232,7.05390159486315e-05,B1/B2,core adjective core_2000
basere,,verb,1233,7.04522999524142e-05,B1/B2,core verb core_2000
bus,,noun,1234,7.04000480059755e-05,B1/B2,core noun core_2000
enkel,,adjective,1235,7.03155554968407e-05,B1/B2,core adjective core_2000
omfang,,noun,1236,7.03066615485107e-05,B1/B2,core noun core_2000
ferie,,noun,1237,7.02777562164382e-05,B1/B2,core noun core_2000
fællesskab,,noun,1238,7.02532978585308e-05,B1/B2,core noun core_2000
papir,,noun,1239,7.02377334489533e-05,B1/B2,core noun core_2000
undre,,verb,1240,7.02232807829171e-05,B1/B2,core verb core_2000
gift,,adjective,1241,6.99720267425951e-05,B1/B2,core adjective core_2000
afstand,,noun,1242,6.99208865396977e-05,B1/B2,core noun core_2000
fred,,noun,1243,6.98975399253315e-05,B1/B2,core noun core_2000
praksis,,noun,1244,6.9877528541589e-05,B1/B2,core noun core_2000
liter,,noun,1245,6.98319470563979e-05,B1/B2,core noun core_2000
køkken,,noun,1246,6.98163826468204e-05,B1/B2,core noun core_2000
anbefale,,verb,1247,6.97007613185306e-05,B1/B2,core verb core_2000
punkt,,noun,1248,6.9648509372092e-05,B1/B2,core noun core_2000
opmærksomhed,,noun,1249,6.95306645567197e-05,B1/B2,core noun core_2000
opfatte,,verb,1250,6.94684069184098e-05,B1/B2,core verb core_2000
udsende,,verb,1251,6.94595129700799e-05,B1/B2,core verb core_2000
syg,,adjective,1252,6.94428368169611e-05,B1/B2,core adjective core_2000
fra,,conjunction,1253,6.94061492801e-05,B1/B2,core conjunction core_2000
krise,,noun,1254,6.94028140494762e-05,B1/B2,core noun core_2000
beløb,,noun,1255,6.93527855901201e-05,B1/B2,core noun core_2000
fortid,,noun,1256,6.93038688743052e-05,B1/B2,core noun core_2000
instruktør,,noun,1257,6.92593991326553e-05,B1/B2,core noun core_2000
afgørelse,,noun,1258,6.91749066235204e-05,B1/B2,core noun core_2000
lån,,noun,1259,6.90815201660556e-05,B1/B2,core noun core_2000
turnering,,noun,1260,6.90036981181683e-05,B1/B2,core noun core_2000
begivenhed,,noun,1261,6.88280426386511e-05,B1/B2,core noun core_2000
hæve,,verb,1262,6.84355971685907e-05,B1/B2,core verb core_2000
ens,,adjective,1263,6.84255914767194e-05,B1/B2,core adjective core_2000
kris,,noun,1264,6.84000213752707e-05,B1/B2,core noun core_2000
lufthavn,,noun,1265,6.83766747609045e-05,B1/B2,core noun core_2000
dertil,,adverb,1266,6.82643886632385e-05,B1/B2,core adverb core_2000
strategi,,noun,1267,6.82354833311661e-05,B1/B2,core noun core_2000
hest,,noun,1268,6.81743374363974e-05,B1/B2,core noun core_2000
offer,,noun,1269,6.80075759052102e-05,B1/B2,core noun core_2000
forholde,,verb,1270,6.79720001118903e-05,B1/B2,core verb core_2000
frisk,,adjective,1271,6.78441496046468e-05,B1/B2,core adjective core_2000
fra,,adverb,1272,6.78308086821518e-05,B1/B2,core adverb core_2000
finale,,noun,1273,6.77918976582082e-05,B1/B2,core noun core_2000
henvise,,verb,1274,6.77818919663369e-05,B1/B2,core verb core_2000
nabo,,noun,1275,6.77774449921719e-05,B1/B2,core noun core_2000
tilsvarende,,adjective,1276,6.7732975250522e-05,B1/B2,core adjective core_2000
negativ,,adjective,1277,6.77085168926146e-05,B1/B2,core adjective core_2000
derudover,,adverb,1278,6.76329183318097e-05,B1/B2,core adverb core_2000
muslim,,noun,1279,6.75906720772423e-05,B1/B2,core noun core_2000
undervejs,,adverb,1280,6.75072913116487e-05,B1/B2,core adverb core_2000
brand,,noun,1281,6.74139048541839e-05,B1/B2,core noun core_2000
hundrede,,noun,1282,6.73583176771215e-05,B1/B2,core noun core_2000
løs,,adjective,1283,6.73027305000591e-05,B1/B2,core adjective core_2000
hævde,,verb,1284,6.72882778340229e-05,B1/B2,core verb core_2000
præst,,noun,1285,6.7274936911528e-05,B1/B2,core noun core_2000
udkomme,,verb,1286,6.72638194761155e-05,B1/B2,core verb core_2000
trafik,,noun,1287,6.72515902971617e-05,B1/B2,core noun core_2000
ro,,noun,1288,6.72071205555118e-05,B1/B2,core noun core_2000
bror,,noun,1289,6.71670977880269e-05,B1/B2,core noun core_2000
opgør,,noun,1290,6.6988107077886e-05,B1/B2,core noun core_2000
måle,,verb,1291,6.69647604635198e-05,B1/B2,core verb core_2000
yderst,,adjective,1292,6.68102281112864e-05,B1/B2,core adjective core_2000
reform,,noun,1293,6.68046693935801e-05,B1/B2,core noun core_2000
ordning,,noun,1294,6.66857128346666e-05,B1/B2,core noun core_2000
præcis,,adverb,1295,6.65489683790931e-05,B1/B2,core adverb core_2000
vindue,,noun,1296,6.64611406393346e-05,B1/B2,core noun core_2000
landbrug,,noun,1297,6.63477427981273e-05,B1/B2,core noun core_2000
opgive,,verb,1298,6.63477427981273e-05,B1/B2,core verb core_2000
udenrigsminister,,noun,1299,6.6130952807584e-05,B1/B2,core noun core_2000
tab,,noun,1300,6.60864830659341e-05,B1/B2,core noun core_2000
overleve,,verb,1301,6.60186667099179e-05,B1/B2,core verb core_2000
centimeter,,noun,1302,6.60042140438817e-05,B1/B2,core noun core_2000
øre,,noun,1303,6.59975435826342e-05,B1/B2,core noun core_2000
spansk,,adjective,1304,6.5969749994103e-05,B1/B2,core adjective core_2000
modsætning,,noun,1305,6.59219450218294e-05,B1/B2,core noun core_2000
indtryk,,noun,1306,6.59086040993344e-05,B1/B2,core noun core_2000
imellem,,preposition,1307,6.58452347174833e-05,B1/B2,core preposition core_2000
indre,,adjective,1308,6.57707479002197e-05,B1/B2,core adjective core_2000
rimelig,,adjective,1309,6.57285016456523e-05,B1/B2,core adjective core_2000
inspirere,,verb,1310,6.57162724666985e-05,B1/B2,core verb core_2000
dyrke,,verb,1311,6.56362269317287e-05,B1/B2,core verb core_2000
bold,,noun,1312,6.55773045240426e-05,B1/B2,core noun core_2000
nægte,,verb,1313,6.54750241182478e-05,B1/B2,core verb core_2000
advare,,verb,1314,6.54361130943041e-05,B1/B2,core verb core_2000
selvstændig,,adjective,1315,6.54116547363966e-05,B1/B2,core adjective core_2000
personale,,noun,1316,6.53182682789318e-05,B1/B2,core noun core_2000
vilje,,noun,1317,6.52971451516481e-05,B1/B2,core noun core_2000
tegn,,noun,1318,6.52938099210244e-05,B1/B2,core noun core_2000
bekymre,,verb,1319,6.51426127994147e-05,B1/B2,core verb core_2000
beskytte,,verb,1320,6.5000309626135e-05,B1/B2,core verb core_2000
formå,,verb,1321,6.49758512682275e-05,B1/B2,core verb core_2000
sand,,adjective,1322,6.49747395246863e-05,B1/B2,core adjective core_2000
nederlag,,noun,1323,6.4879129580139e-05,B1/B2,core noun core_2000
metode,,noun,1324,6.48057545064166e-05,B1/B2,core noun core_2000
sekund,,noun,1325,6.47879666097566e-05,B1/B2,core noun core_2000
hul,,noun,1326,6.4740161637483e-05,B1/B2,core noun core_2000
anholde,,verb,1327,6.46323225139819e-05,B1/B2,core verb core_2000
kanal,,noun,1328,6.45411595435996e-05,B1/B2,core noun core_2000
oprette,,verb,1329,6.45144776986097e-05,B1/B2,core verb core_2000
dronning,,noun,1330,6.42654471453702e-05,B1/B2,core noun core_2000
arrangere,,verb,1331,6.42554414534989e-05,B1/B2,core verb core_2000
kaffe,,noun,1332,6.42476592487102e-05,B1/B2,core noun core_2000
fornuftig,,adjective,1333,6.42298713520502e-05,B1/B2,core adjective core_2000
arm,,noun,1334,6.40608863337806e-05,B1/B2,core noun core_2000
gymnasium,,noun,1335,6.40019639260944e-05,B1/B2,core noun core_2000
sandhed,,noun,1336,6.3964164645692e-05,B1/B2,core noun core_2000
kæmpe,,adjective,1337,6.39341475700783e-05,B1/B2,core adjective core_2000
fremstille,,verb,1338,6.38730016753097e-05,B1/B2,core verb core_2000
rolig,,adjective,1339,6.38363141384485e-05,B1/B2,core adjective core_2000
løkke,,noun,1340,6.38007383451286e-05,B1/B2,core noun core_2000
beskæftige,,verb,1341,6.37696095259736e-05,B1/B2,core verb core_2000
socialdemokrati,,noun,1342,6.37451511680662e-05,B1/B2,core noun core_2000
lyd,,noun,1343,6.3699569682875e-05,B1/B2,core noun core_2000
anerkende,,verb,1344,6.36840052732976e-05,B1/B2,core verb core_2000
ulovlig,,adjective,1345,6.36484294799776e-05,B1/B2,core adjective core_2000
skov,,noun,1346,6.35172437421104e-05,B1/B2,core noun core_2000
bro,,noun,1347,6.34994558454504e-05,B1/B2,core noun core_2000
frygt,,noun,1348,6.34983441019092e-05,B1/B2,core noun core_2000
gemme,,verb,1349,6.34894501535792e-05,B1/B2,core verb core_2000
forståelse,,noun,1350,6.34805562052492e-05,B1/B2,core noun core_2000
fortælling,,noun,1351,6.33693818511244e-05,B1/B2,core noun core_2000
endelig,,adjective,1352,6.33649348769594e-05,B1/B2,core adjective core_2000
råbe,,verb,1353,6.33438117496757e-05,B1/B2,core verb core_2000
fange,,verb,1354,6.33015654951083e-05,B1/B2,core verb core_2000
godkende,,verb,1355,6.32615427276234e-05,B1/B2,core verb core_2000
kort,,noun,1356,6.32459783180459e-05,B1/B2,core noun core_2000
springe,,verb,1357,6.32048438070198e-05,B1/B2,core verb core_2000
praktisk,,adjective,1358,6.31448096557924e-05,B1/B2,core adjective core_2000
hal,,noun,1359,6.31092338624724e-05,B1/B2,core noun core_2000
ryg,,noun,1360,6.31081221189312e-05,B1/B2,core noun core_2000
klog,,adjective,1361,6.30825520174825e-05,B1/B2,core adjective core_2000
ring,,noun,1362,6.30314118145851e-05,B1/B2,core noun core_2000
runde,,noun,1363,6.30214061227139e-05,B1/B2,core noun core_2000
egentlig,,adjective,1364,6.29802716116877e-05,B1/B2,core adjective core_2000
velkommen,,adjective,1365,6.29624837150277e-05,B1/B2,core adjective core_2000
tværtimod,,adverb,1366,6.28301862336193e-05,B1/B2,core adverb core_2000
tank,,noun,1367,6.28101748498768e-05,B1/B2,core noun core_2000
dødsdømme,,verb,1368,6.23688126640014e-05,B1/B2,core verb core_2000
bagefter,,adverb,1369,6.21397934945044e-05,B1/B2,core adverb core_2000
trænge,,verb,1370,6.20908767786895e-05,B1/B2,core verb core_2000
kulturel,,adjective,1371,6.20475187805808e-05,B1/B2,core adjective core_2000
levende,,adjective,1372,6.18952099154299e-05,B1/B2,core adjective core_2000
budskab,,noun,1373,6.18640810962749e-05,B1/B2,core noun core_2000
midte,,noun,1374,6.18574106350274e-05,B1/B2,core noun core_2000
kvartal,,noun,1375,6.184184622545e-05,B1/B2,core noun core_2000
smag,,noun,1376,6.17284483842427e-05,B1/B2,core noun core_2000
årti,,noun,1377,6.16773081813453e-05,B1/B2,core noun core_2000
betegne,,verb,1378,6.16750846942628e-05,B1/B2,core verb core_2000
forhandle,,verb,1379,6.15750277755505e-05,B1/B2,core verb core_2000
muslimsk,,adjective,1380,6.15272228032768e-05,B1/B2,core adjective core_2000
hellere,,adverb,1381,6.14038192701983e-05,B1/B2,core adverb core_2000
tilskuer,,noun,1382,6.13893666041621e-05,B1/B2,core noun core_2000
travl,,adjective,1383,6.13059858385685e-05,B1/B2,core adjective core_2000
omtale,,verb,1384,6.12726335323311e-05,B1/B2,core verb core_2000
dialog,,noun,1385,6.12604043533774e-05,B1/B2,core noun core_2000
herefter,,adverb,1386,6.12281637906812e-05,B1/B2,core adverb core_2000
domstol,,noun,1387,6.12114876375625e-05,B1/B2,core noun core_2000
simpel,,adjective,1388,6.10002563647254e-05,B1/B2,core adjective core_2000
offentliggøre,,verb,1389,6.09846919551479e-05,B1/B2,core verb core_2000
felt,,noun,1390,6.09691275455704e-05,B1/B2,core noun core_2000
mørk,,adjective,1391,6.09591218536992e-05,B1/B2,core adjective core_2000
repræsentant,,noun,1392,6.0953563135993e-05,B1/B2,core noun core_2000
De,,pronoun,1393,6.09502279053692e-05,B1/B2,core pronoun core_2000
tillid,,noun,1394,6.09368869828743e-05,B1/B2,core noun core_2000
intern,,adjective,1395,6.08579531914457e-05,B1/B2,core adjective core_2000
forleden,,adjective,1396,6.0801254270842e-05,B1/B2,core adjective core_2000
våben,,noun,1397,6.07378848889909e-05,B1/B2,core noun core_2000
slut,,noun,1398,6.05922464850874e-05,B1/B2,core noun core_2000
grov,,adjective,1399,6.05700116142625e-05,B1/B2,core adjective core_2000
landshold,,noun,1400,6.05655646400975e-05,B1/B2,core noun core_2000
yde,,verb,1401,6.05488884869788e-05,B1/B2,core verb core_2000
massiv,,adjective,1402,6.04210379797353e-05,B1/B2,core adjective core_2000
detalje,,noun,1403,6.03587803414254e-05,B1/B2,core noun core_2000
konkurrent,,noun,1404,6.03532216237192e-05,B1/B2,core noun core_2000
reaktion,,noun,1405,6.03398807012242e-05,B1/B2,core noun core_2000
reagere,,verb,1406,6.02642821404193e-05,B1/B2,core verb core_2000
præcis,,adjective,1407,6.02487177308419e-05,B1/B2,core adjective core_2000
styr,,noun,1408,6.01920188102382e-05,B1/B2,core noun core_2000
strand,,noun,1409,6.01653369652483e-05,B1/B2,core noun core_2000
festival,,noun,1410,6.01453255815058e-05,B1/B2,core noun core_2000
samtlige,,adjective,1411,6.01286494283871e-05,B1/B2,core adjective core_2000
takke,,verb,1412,5.99151946684675e-05,B1/B2,core verb core_2000
hær,,noun,1413,5.99140829249263e-05,B1/B2,core noun core_2000
kvadratmeter,,noun,1414,5.99118594378438e-05,B1/B2,core noun core_2000
argument,,noun,1415,5.99074124636788e-05,B1/B2,core noun core_2000
talent,,noun,1416,5.97484331372804e-05,B1/B2,core noun core_2000
besked,,noun,1417,5.97384274454091e-05,B1/B2,core noun core_2000
sove,,verb,1418,5.97362039583266e-05,B1/B2,core verb core_2000
brede,,verb,1419,5.96950694473005e-05,B1/B2,core verb core_2000
involvere,,verb,1420,5.96861754989705e-05,B1/B2,core verb core_2000
maleri,,noun,1421,5.96505997056506e-05,B1/B2,core noun core_2000
ansvarlig,,adjective,1422,5.96094651946244e-05,B1/B2,core adjective core_2000
sektor,,noun,1423,5.96039064769182e-05,B1/B2,core noun core_2000
berømt,,adjective,1424,5.95950125285882e-05,B1/B2,core adjective core_2000
båd,,noun,1425,5.93448702318074e-05,B1/B2,core noun core_2000
fokusere,,verb,1426,5.93393115141012e-05,B1/B2,core verb core_2000
menneskelig,,adjective,1427,5.93315293093124e-05,B1/B2,core adjective core_2000
tysker,,noun,1428,5.92448133130951e-05,B1/B2,core noun core_2000
pension,,noun,1429,5.92136844939402e-05,B1/B2,core noun core_2000
opbakning,,noun,1430,5.92025670585277e-05,B1/B2,core noun core_2000
åbenbart,,adverb,1431,5.91747734699965e-05,B1/B2,core adverb core_2000
administrere,,verb,1432,5.89401955827932e-05,B1/B2,core verb core_2000
ledig,,adjective,1433,5.88601500478234e-05,B1/B2,core adjective core_2000
ligeledes,,adverb,1434,5.88512560994934e-05,B1/B2,core adverb core_2000
mail,,noun,1435,5.88201272803385e-05,B1/B2,core noun core_2000
medicin,,noun,1436,5.88067863578435e-05,B1/B2,core noun core_2000
angribe,,verb,1437,5.8786774974101e-05,B1/B2,core verb core_2000
nøje,,verb,1438,5.87612048726523e-05,B1/B2,core verb core_2000
indstille,,verb,1439,5.87345230276624e-05,B1/B2,core verb core_2000
hvorefter,,adverb,1440,5.87256290793324e-05,B1/B2,core adverb core_2000
skamskyde,,verb,1441,5.87100646697549e-05,B1/B2,core verb core_2000
eksistere,,verb,1442,5.86789358506e-05,B1/B2,core verb core_2000
børs,,noun,1443,5.86555892362338e-05,B1/B2,core noun core_2000
konstant,,adjective,1444,5.865225400561e-05,B1/B2,core adjective core_2000
dame,,noun,1445,5.85866611366764e-05,B1/B2,core noun core_2000
omstændighed,,noun,1446,5.85332974466965e-05,B1/B2,core noun core_2000
væg,,noun,1447,5.85121743194128e-05,B1/B2,core noun core_2000
service,,noun,1448,5.84854924744229e-05,B1/B2,core noun core_2000
bevidst,,adjective,1449,5.84354640150667e-05,B1/B2,core adjective core_2000
dets,,pronoun,1450,5.84243465796542e-05,B1/B2,core pronoun core_2000
vidt,,adverb,1451,5.83943295040405e-05,B1/B2,core adverb core_2000
ekstrem,,adjective,1452,5.83431893011431e-05,B1/B2,core adjective core_2000
konge,,noun,1453,5.83331836092719e-05,B1/B2,core noun core_2000
hvorvidt,,conjunction,1454,5.82964960724107e-05,B1/B2,core conjunction core_2000
nation,,noun,1455,5.82853786369983e-05,B1/B2,core noun core_2000
forbinde,,verb,1456,5.82108918197347e-05,B1/B2,core verb core_2000
m,,preposition,1457,5.82053331020284e-05,B1/B2,core preposition core_2000
motor,,noun,1458,5.81908804359922e-05,B1/B2,core noun core_2000
finger,,noun,1459,5.81008292091511e-05,B1/B2,core noun core_2000
musiker,,noun,1460,5.80608064416662e-05,B1/B2,core noun core_2000
vare,,verb,1461,5.79907665985676e-05,B1/B2,core verb core_2000
ressource,,noun,1462,5.78673630654891e-05,B1/B2,core noun core_2000
art,,noun,1463,5.78517986559116e-05,B1/B2,core noun core_2000
øl,,noun,1464,5.78517986559116e-05,B1/B2,core noun core_2000
smule,,noun,1465,5.78417929640404e-05,B1/B2,core noun core_2000
arkitekt,,noun,1466,5.78240050673804e-05,B1/B2,core noun core_2000
male,,verb,1467,5.77717531209418e-05,B1/B2,core verb core_2000
blik,,noun,1468,5.77595239419881e-05,B1/B2,core noun core_2000
alliance,,noun,1469,5.77428477888693e-05,B1/B2,core noun core_2000
servere,,verb,1470,5.77039367649257e-05,B1/B2,core verb core_2000
vedkommende,,noun,1471,5.76994897907607e-05,B1/B2,core noun core_2000
arbejdsgiver,,noun,1472,5.7660578766817e-05,B1/B2,core noun core_2000
teknologi,,noun,1473,5.7543845694986e-05,B1/B2,core noun core_2000
værd,,adjective,1474,5.75293930289498e-05,B1/B2,core adjective core_2000
afholde,,verb,1475,5.74371183150262e-05,B1/B2,core verb core_2000
forberede,,verb,1476,5.73504023188089e-05,B1/B2,core verb core_2000
gul,,adjective,1477,5.72581276048853e-05,B1/B2,core adjective core_2000
kampagne,,noun,1478,5.72536806307203e-05,B1/B2,core noun core_2000
partner,,noun,1479,5.71680763780442e-05,B1/B2,core noun core_2000
fynsk,,adjective,1480,5.70924778172394e-05,B1/B2,core adjective core_2000
lokale,,noun,1481,5.70580137674607e-05,B1/B2,core noun core_2000
tema,,noun,1482,5.69557333616659e-05,B1/B2,core noun core_2000
fordele,,verb,1483,5.68612351606598e-05,B1/B2,core verb core_2000
kristen,,adjective,1484,5.68056479835974e-05,B1/B2,core adjective core_2000
socialdemokratisk,,adjective,1485,5.67789661386075e-05,B1/B2,core adjective core_2000
fag,,noun,1486,5.67367198840401e-05,B1/B2,core noun core_2000
skuffe,,verb,1487,5.67256024486276e-05,B1/B2,core verb core_2000
udtalelse,,noun,1488,5.67000323471789e-05,B1/B2,core noun core_2000
religion,,noun,1489,5.66822444505189e-05,B1/B2,core noun core_2000
skyde,,verb,1490,5.66577860926115e-05,B1/B2,core verb core_2000
vis,,noun,1491,5.66444451701165e-05,B1/B2,core noun core_2000
sigt,,noun,1492,5.66233220428328e-05,B1/B2,core noun core_2000
